,index,PM2.5,PM10,SO2,NO2,CO
94,230,0.027932960893854747,0.05295315682281059,0.04905692274820202,0.09027777777777778,0.04040404040404041
95,231,0.03798882681564246,0.07026476578411406,0.04905692274820202,0.08680555555555555,0.04040404040404041
96,232,0.03687150837988827,0.09368635437881874,0.05199193224589275,0.08333333333333333,0.04040404040404041
97,233,0.03910614525139665,0.11710794297352342,0.0725369987297279,0.1076388888888889,0.04040404040404041
98,234,0.04581005586592179,0.10590631364562118,0.07840701772510936,0.1111111111111111,0.050505050505050504
99,235,0.06368715083798883,0.10183299389002037,0.0813420272228001,0.1284722222222222,0.06060606060606061
100,236,0.07486033519553073,0.11507128309572301,0.09601707471125376,0.2048611111111111,0.0707070707070707
101,237,0.06815642458100558,0.11405295315682282,0.0813420272228001,0.20833333333333334,0.0707070707070707
102,238,0.07486033519553073,0.12321792260692464,0.0901470557158723,0.2013888888888889,0.08080808080808081
103,239,0.08715083798882682,0.14052953156822812,0.1341721981812333,0.20833333333333334,0.09090909090909091
104,245,0.11508379888268157,0.14663951120162932,0.1429772266743055,0.2569444444444444,0.1111111111111111
105,246,0.12402234636871508,0.14765784114052954,0.1165621411950889,0.2569444444444444,0.15151515151515152
106,271,0.12513966480446928,0.12118126272912423,0.060796960738964956,0.2604166666666667,0.20202020202020202
107,272,0.13072625698324022,0.12219959266802444,0.04905692274820202,0.2638888888888889,0.15151515151515152
108,273,0.12625698324022347,0.08961303462321792,0.04612191325051128,0.2569444444444444,0.15151515151515152
109,274,0.1340782122905028,0.09368635437881874,0.04612191325051128,0.23958333333333334,0.16161616161616163
110,275,0.1418994413407821,0.10386965376782077,0.04612191325051128,0.2326388888888889,0.1717171717171717
111,276,0.1441340782122905,0.08655804480651731,0.04025189425512981,0.2534722222222222,0.15151515151515152
112,277,0.14078212290502792,0.0835030549898167,0.04318690375282054,0.22916666666666666,0.1414141414141414
113,278,0.15195530726256984,0.10183299389002037,0.04318690375282054,0.22569444444444445,0.15151515151515152
114,279,0.14748603351955308,0.09266802443991853,0.04318690375282054,0.21180555555555555,0.15151515151515152
115,280,0.1452513966480447,0.10183299389002037,0.04905692274820202,0.21180555555555555,0.1414141414141414
116,281,0.15418994413407822,0.10692464358452139,0.054926941743583486,0.2361111111111111,0.15151515151515152
117,282,0.13519553072625698,0.13136456211812628,0.060796960738964956,0.2673611111111111,0.1717171717171717
118,283,0.14972067039106146,0.14052953156822812,0.05786195124127422,0.2534722222222222,0.1919191919191919
119,284,0.17541899441340783,0.14052953156822812,0.04905692274820202,0.25,0.1717171717171717
120,285,0.15307262569832403,0.10081466395112017,0.04612191325051128,0.22916666666666666,0.16161616161616163
121,286,0.09497206703910614,0.029531568228105907,0.04612191325051128,0.21180555555555555,0.10101010101010101
122,287,0.05251396648044693,0.048879837067209775,0.08721204621818156,0.18055555555555555,0.0707070707070707
123,288,0.021229050279329607,0.020366598778004074,0.0813420272228001,0.06597222222222222,0.030303030303030304
124,289,0.00782122905027933,0.008146639511201629,0.04612191325051128,0.041666666666666664,0.020202020202020204
125,290,0.00782122905027933,0.008146639511201629,0.03438187525974834,0.04861111111111111,0.020202020202020204
126,291,0.004469273743016759,0.0050916496945010185,0.0314468657620576,0.04513888888888889,0.020202020202020204
127,292,0.008938547486033519,0.009164969450101833,0.0314468657620576,0.04861111111111111,0.030303030303030304
128,293,4.961890612849861e-19,0.004073319755600814,0.03731688475743907,0.0625,0.030303030303030304
129,294,4.961890612849861e-19,0.004073319755600814,0.04905692274820202,0.0763888888888889,0.04040404040404041
130,295,4.961890612849861e-19,0.006109979633401222,0.060796960738964956,0.13194444444444445,0.050505050505050504
131,296,0.00558659217877095,0.016293279022403257,0.10188709370663522,0.20833333333333334,0.06060606060606061
132,297,0.01899441340782123,0.02240325865580448,0.07840701772510936,0.1423611111111111,0.050505050505050504
133,298,0.01452513966480447,0.023421588594704685,0.0637319702366557,0.10416666666666667,0.04040404040404041
134,299,0.012290502793296089,0.004073319755600814,0.04025189425512981,0.08333333333333333,0.030303030303030304
135,300,0.01005586592178771,0.004073319755600814,0.028511856264366867,0.059027777777777776,0.030303030303030304
136,301,0.01564245810055866,0.004073319755600814,0.0314468657620576,0.0763888888888889,0.030303030303030304
137,302,0.013407821229050279,0.004073319755600814,0.028511856264366867,0.059027777777777776,0.030303030303030304
138,303,4.961890612849861e-19,0.007128309572301426,0.0314468657620576,0.0763888888888889,0.030303030303030304
139,304,4.961890612849861e-19,0.004073319755600814,0.0314468657620576,0.08333333333333333,0.030303030303030304
140,305,4.961890612849861e-19,0.009164969450101833,0.03438187525974834,0.12152777777777778,0.04040404040404041
141,306,0.0223463687150838,0.03665987780040733,0.03438187525974834,0.1736111111111111,0.050505050505050504
142,307,0.03128491620111732,0.05804480651731161,0.04318690375282054,0.2152777777777778,0.06060606060606061
143,308,0.03798882681564246,0.045824847250509164,0.04612191325051128,0.2152777777777778,0.06060606060606061
144,309,0.035754189944134075,0.03767820773930754,0.04612191325051128,0.22569444444444445,0.06060606060606061
145,310,0.03798882681564246,0.03767820773930754,0.05199193224589275,0.22569444444444445,0.06060606060606061
146,311,0.04357541899441341,0.04378818737270876,0.060796960738964956,0.25,0.0707070707070707
147,312,0.0659217877094972,0.11303462321792261,0.054926941743583486,0.23958333333333334,0.10101010101010101
148,313,0.07597765363128492,0.08757637474541752,0.0314468657620576,0.22569444444444445,0.13121212121212122
149,314,0.06368715083798883,0.06517311608961303,0.028511856264366867,0.21875,0.13121212121212122
150,315,0.06927374301675977,0.051934826883910386,0.0314468657620576,0.2013888888888889,0.1111111111111111
151,316,0.05139664804469274,0.051934826883910386,0.03438187525974834,0.1909722222222222,0.1111111111111111
152,317,0.07709497206703911,0.07637474541751528,0.03438187525974834,0.22569444444444445,0.1414141414141414
153,318,0.0782122905027933,0.07433808553971487,0.028511856264366867,0.2152777777777778,0.15151515151515152
154,319,0.07374301675977654,0.07637474541751528,0.028511856264366867,0.1840277777777778,0.13121212121212122
155,320,0.07709497206703911,0.08044806517311609,0.0314468657620576,0.18055555555555555,0.1414141414141414
156,321,0.09050279329608939,0.09470468431771895,0.0637319702366557,0.1909722222222222,0.1414141414141414
157,411,0.03687150837988827,0.12219959266802444,0.03438187525974834,0.06944444444444445,0.020202020202020204
158,412,0.030167597765363128,0.15376782077393075,0.04025189425512981,0.059027777777777776,0.030303030303030304
159,413,0.01899441340782123,0.1120162932790224,0.025576846766676136,0.04513888888888889,0.020202020202020204
160,415,0.0111731843575419,0.06720977596741344,0.04905692274820202,0.04513888888888889,0.030303030303030304
161,416,4.961890612849861e-19,0.004073319755600814,0.019706827771294667,0.04513888888888889,0.030303030303030304
162,417,4.961890612849861e-19,0.0050916496945010185,0.010901799278222464,0.04861111111111111,0.030303030303030304
163,418,0.0111731843575419,0.004073319755600814,0.010901799278222464,0.03125,0.030303030303030304
164,419,0.00335195530726257,0.004073319755600814,0.016771818273603935,0.15625,0.030303030303030304
165,421,0.01005586592178771,0.004073319755600814,0.025576846766676136,0.027777777777777776,0.030303030303030304
166,422,0.01005586592178771,0.004073319755600814,0.028511856264366867,0.041666666666666664,0.030303030303030304
167,423,0.012290502793296089,0.004073319755600814,0.028511856264366867,0.04861111111111111,0.030303030303030304
168,424,0.013407821229050279,0.004073319755600814,0.0314468657620576,0.04861111111111111,0.04040404040404041
169,425,4.961890612849861e-19,0.007128309572301426,0.028511856264366867,0.13194444444444445,0.04040404040404041
170,426,0.027932960893854747,0.07026476578411406,0.028511856264366867,0.1527777777777778,0.04040404040404041
171,428,0.05810055865921788,0.1334012219959267,0.11069212219970742,0.16666666666666666,0.0707070707070707
172,429,0.03910614525139665,0.07535641547861507,0.08721204621818156,0.1284722222222222,0.06060606060606061
173,430,0.03798882681564246,0.05804480651731161,0.06666697973434642,0.1388888888888889,0.0707070707070707
174,431,0.03798882681564246,0.05804480651731161,0.06666697973434642,0.1388888888888889,0.0707070707070707
175,432,0.03128491620111732,0.04480651731160896,0.05786195124127422,0.125,0.09090909090909091
176,433,0.030167597765363128,0.04480651731160896,0.0637319702366557,0.1597222222222222,0.0707070707070707
177,434,0.03128491620111732,0.04073319755600815,0.06666697973434642,0.1736111111111111,0.0707070707070707
178,435,0.0335195530726257,0.03971486761710794,0.04318690375282054,0.16666666666666666,0.06944444444444445
179,436,0.03128491620111732,0.03360488798370672,0.04318690375282054,0.16319444444444445,0.06818181818181818
180,437,0.02905027932960894,0.029531568228105907,0.03731688475743907,0.20833333333333334,0.06691919191919192
181,438,0.03240223463687151,0.03767820773930754,0.03731688475743907,0.20833333333333334,0.06565656565656566
182,439,0.030167597765363128,0.034623217922606926,0.028511856264366867,0.2013888888888889,0.06439393939393939
183,440,0.034636871508379886,0.054989816700611,0.0314468657620576,0.19444444444444445,0.06313131313131314
184,441,0.03910614525139665,0.0560081466395112,0.07547200822741862,0.1701388888888889,0.06186868686868687
185,442,0.053631284916201116,0.06517311608961303,0.08721204621818156,0.1597222222222222,0.06060606060606061
186,443,0.06256983240223464,0.062118126272912425,0.054926941743583486,0.13541666666666666,0.06060606060606061
187,444,0.06368715083798883,0.062118126272912425,0.05786195124127422,0.11458333333333333,0.06060606060606061
188,445,0.04692737430167598,0.06008146639511202,0.0813420272228001,0.1284722222222222,0.06060606060606061
189,446,0.05251396648044693,0.05702647657841141,0.060796960738964956,0.11805555555555555,0.06060606060606061
190,447,0.054748603351955305,0.0560081466395112,0.0637319702366557,0.11458333333333333,0.050505050505050504
191,448,0.04692737430167598,0.04786150712830957,0.054926941743583486,0.1076388888888889,0.050505050505050504
192,449,0.03910614525139665,0.03767820773930754,0.04025189425512981,0.12152777777777778,0.050505050505050504
193,450,0.027932960893854747,0.026476578411405296,0.028511856264366867,0.13194444444444445,0.06060606060606061
194,451,0.030167597765363128,0.028513238289205704,0.028511856264366867,0.16666666666666666,0.08080808080808081
195,452,0.03910614525139665,0.02240325865580448,0.025576846766676136,0.2048611111111111,0.0707070707070707
196,453,0.04022346368715084,0.048879837067209775,0.025576846766676136,0.22569444444444445,0.1111111111111111
197,454,0.06927374301675977,0.08044806517311609,0.0226418372689854,0.2152777777777778,0.1111111111111111
198,455,0.06927374301675977,0.08044806517311609,0.025576846766676136,0.2152777777777778,0.08080808080808081
199,456,0.07262569832402235,0.07739307535641547,0.016771818273603935,0.1423611111111111,0.0707070707070707
200,457,0.049162011173184354,0.045824847250509164,0.013836808775913199,0.13194444444444445,0.0707070707070707
201,458,0.041340782122905026,0.04073319755600815,0.013836808775913199,0.1284722222222222,0.10101010101010101
202,459,0.054748603351955305,0.04073319755600815,0.013836808775913199,0.1284722222222222,0.10101010101010101
203,460,0.054748603351955305,0.03360488798370672,0.013836808775913199,0.13194444444444445,0.09090909090909091
204,461,0.03128491620111732,0.025458248472505093,0.010901799278222464,0.10416666666666667,0.09090909090909091
205,462,0.0223463687150838,0.004073319755600814,0.00796678978053173,0.06944444444444445,0.06060606060606061
206,463,0.026815642458100558,0.004073319755600814,0.00796678978053173,0.10416666666666667,0.09090909090909091
207,464,0.04022346368715084,0.04989816700610998,0.025576846766676136,0.2048611111111111,0.12121212121212122
208,465,0.04357541899441341,0.021384928716904276,0.06960198923203716,0.24305555555555555,0.12121212121212122
209,466,0.02346368715083799,0.028513238289205704,0.08427703672049083,0.20833333333333334,0.1111111111111111
210,467,0.041340782122905026,0.007128309572301426,0.0813420272228001,0.13541666666666666,0.08080808080808081
211,468,0.026815642458100558,0.004073319755600814,0.054926941743583486,0.08680555555555555,0.050505050505050504
212,469,0.0335195530726257,0.06720977596741344,0.07840701772510936,0.125,0.09090909090909091
213,470,0.053631284916201116,0.025458248472505093,0.05786195124127422,0.08680555555555555,0.0707070707070707
214,471,0.030167597765363128,0.03054989816700611,0.04318690375282054,0.08680555555555555,0.06060606060606061
215,472,0.03798882681564246,0.04684317718940937,0.04905692274820202,0.09027777777777778,0.06060606060606061
216,473,0.042458100558659215,0.04480651731160896,0.060796960738964956,0.09722222222222222,0.06060606060606061
217,474,0.06256983240223464,0.062118126272912425,0.04905692274820202,0.12152777777777778,0.06060606060606061
218,475,0.08379888268156424,0.08044806517311609,0.025576846766676136,0.17708333333333334,0.0707070707070707
219,476,0.07374301675977654,0.08859470468431772,0.0226418372689854,0.1736111111111111,0.08080808080808081
220,477,0.08268156424581005,0.08859470468431772,0.019706827771294667,0.1701388888888889,0.09090909090909091
221,478,0.08715083798882682,0.09572301425661914,0.019706827771294667,0.18055555555555555,0.09090909090909091
222,479,0.11508379888268157,0.10590631364562118,0.019706827771294667,0.16666666666666666,0.09090909090909091
223,480,0.09944134078212291,0.1079429735234216,0.0226418372689854,0.1701388888888889,0.09090909090909091
224,481,0.1217877094972067,0.11608961303462322,0.019706827771294667,0.15625,0.10101010101010101
225,482,0.10502793296089385,0.10488798370672098,0.019706827771294667,0.14583333333333334,0.09090909090909091
226,483,0.11173184357541899,0.10590631364562118,0.019706827771294667,0.1527777777777778,0.0707070707070707
227,484,0.08379888268156424,0.07942973523421588,0.016771818273603935,0.1875,0.08080808080808081
228,485,0.0782122905027933,0.07841140529531568,0.016771818273603935,0.18055555555555555,0.08080808080808081
229,486,0.0782122905027933,0.0824847250509165,0.013836808775913199,0.19444444444444445,0.08080808080808081
230,487,0.1217877094972067,0.11405295315682282,0.016771818273603935,0.22916666666666666,0.13121212121212122
231,488,0.12625698324022347,0.11914460285132383,0.0226418372689854,0.2361111111111111,0.15151515151515152
232,489,0.13072625698324022,0.12932790224032586,0.03438187525974834,0.23958333333333334,0.1717171717171717
233,490,0.1418994413407821,0.1415478615071283,0.06666697973434642,0.2534722222222222,0.16161616161616163
234,507,0.12737430167597766,0.1710794297352342,0.08721204621818156,0.2951388888888889,0.1111111111111111
235,509,0.06927374301675977,0.17209775967413443,0.06960198923203716,0.1701388888888889,0.08080808080808081
236,510,0.01675977653631285,0.1690427698574338,0.03438187525974834,0.1423611111111111,0.04040404040404041
237,511,0.02569832402234637,0.031568228105906315,0.05199193224589275,0.22916666666666666,0.06060606060606061
238,512,0.00782122905027933,0.013238289205702648,0.06960198923203716,0.2222222222222222,0.050505050505050504
239,517,0.05921787709497207,0.13034623217922606,0.11949715069277964,0.1597222222222222,0.09090909090909091
240,518,0.08044692737430167,0.17718940936863545,0.0901470557158723,0.1736111111111111,0.1111111111111111
241,519,0.0893854748603352,0.1975560081466395,0.0901470557158723,0.15625,0.10101010101010101
242,520,0.07039106145251396,0.18228105906313646,0.08427703672049083,0.14583333333333334,0.08080808080808081
243,521,0.08379888268156424,0.1710794297352342,0.08721204621818156,0.1527777777777778,0.08080808080808081
244,522,0.08156424581005586,0.15784114052953158,0.08427703672049083,0.15625,0.08080808080808081
245,523,0.07262569832402235,0.1364562118126273,0.07547200822741862,0.18055555555555555,0.08080808080808081
246,524,0.07039106145251396,0.11914460285132383,0.06960198923203716,0.2326388888888889,0.0707070707070707
247,525,0.06815642458100558,0.11812627291242363,0.06960198923203716,0.2326388888888889,0.0707070707070707
248,526,0.06256983240223464,0.09979633401221996,0.06666697973434642,0.22916666666666666,0.08080808080808081
249,527,0.06480446927374302,0.10488798370672098,0.04612191325051128,0.3020833333333333,0.1111111111111111
250,528,0.06815642458100558,0.09266802443991853,0.04318690375282054,0.2881944444444444,0.1414141414141414
251,529,0.06368715083798883,0.08044806517311609,0.03731688475743907,0.2708333333333333,0.13121212121212122
252,530,0.053631284916201116,0.07535641547861507,0.03731688475743907,0.2847222222222222,0.12121212121212122
253,531,0.053631284916201116,0.06924643584521385,0.03438187525974834,0.2881944444444444,0.12121212121212122
254,532,0.04581005586592179,0.07026476578411406,0.028511856264366867,0.2881944444444444,0.12121212121212122
255,533,0.04581005586592179,0.07026476578411406,0.028511856264366867,0.2569444444444444,0.12121212121212123
256,534,0.053631284916201116,0.06822810590631365,0.0226418372689854,0.2361111111111111,0.12121212121212122
257,535,0.055865921787709494,0.07026476578411406,0.0226418372689854,0.21875,0.12121212121212119
258,536,0.0659217877094972,0.07433808553971487,0.03438187525974834,0.21875,0.12121212121212122
259,537,0.08379888268156424,0.10488798370672098,0.09308206521356303,0.2326388888888889,0.12121212121212122
260,546,0.01675977653631285,0.11405295315682282,0.019706827771294667,0.034722222222222224,0.12121212121212122
261,547,0.012290502793296089,0.054989816700611,0.010901799278222464,0.04861111111111111,0.12121212121212122
262,548,0.012290502793296089,0.038696537678207736,0.010901799278222464,0.04861111111111111,0.12121212121212122
263,549,0.008938547486033519,0.028513238289205704,0.00796678978053173,0.03819444444444445,0.12121212121212122
264,550,0.004469273743016759,0.014256619144602852,0.00796678978053173,0.034722222222222224,0.12121212121212122
265,551,0.0022346368715083806,0.016293279022403257,0.00796678978053173,0.034722222222222224,0.12121212121212122
266,552,0.00335195530726257,0.012219959266802444,0.00796678978053173,0.03125,0.12121212121212122
267,553,0.00558659217877095,0.029531568228105907,0.019706827771294667,0.0798611111111111,0.12121212121212122
268,554,0.00782122905027933,0.02240325865580448,0.016771818273603935,0.08680555555555555,0.12121212121212122
269,555,0.008938547486033519,0.020366598778004074,0.016771818273603935,0.10069444444444445,0.12121212121212122
270,556,0.0111731843575419,0.023421588594704685,0.019706827771294667,0.12152777777777778,0.12121212121212122
271,557,0.0111731843575419,0.023421588594704685,0.019706827771294667,0.12152777777777778,0.12121212121212122
272,558,0.01675977653631285,0.034623217922606926,0.019706827771294667,0.1736111111111111,0.12121212121212122
273,559,0.008938547486033519,0.013238289205702648,0.028511856264366867,0.13194444444444445,0.12121212121212122
274,560,0.012290502793296089,0.024439918533604887,0.028511856264366867,0.125,0.12121212121212122
275,561,0.012290502793296089,0.017311608961303463,0.03438187525974834,0.0763888888888889,0.12121212121212122
276,562,4.961890612849861e-19,0.008146639511201629,0.0314468657620576,0.04861111111111111,0.12121212121212122
277,563,0.008938547486033519,0.01120162932790224,0.0314468657620576,0.04861111111111111,0.12121212121212122
278,564,0.00782122905027933,0.010183299389002037,0.03731688475743907,0.04513888888888889,0.12121212121212122
279,565,4.961890612849861e-19,0.006109979633401222,0.03438187525974834,0.034722222222222224,0.12121212121212122
280,566,0.0011173184357541905,0.006109979633401222,0.028511856264366867,0.034722222222222224,0.12121212121212122
281,567,4.961890612849861e-19,0.008146639511201629,0.028511856264366867,0.034722222222222224,0.12121212121212122
282,568,0.0067039106145251395,0.014256619144602852,0.0314468657620576,0.03819444444444445,0.12121212121212122
283,569,0.012290502793296089,0.02240325865580448,0.028511856264366867,0.0763888888888889,0.12121212121212122
284,570,0.0223463687150838,0.04684317718940937,0.028511856264366867,0.13541666666666666,0.12121212121212122
