,index,PM2.5,PM10,SO2,NO2,CO
66,90,0.017045454545454544,0.02708124373119358,0.044280795468341155,0.17020704226545968,0.04040404040404041
67,91,0.03409090909090909,0.05215646940822467,0.12500032287810964,0.27281584886704263,0.06060606060606061
68,94,0.08409090909090909,0.1213640922768305,0.07979738752863928,0.24604833410141227,0.10101010101010101
69,95,0.05909090909090909,0.0732196589769308,0.06688226314307633,0.18359079964827485,0.1111111111111111
70,96,0.0625,0.06720160481444333,0.0636534820466856,0.15682328488264452,0.08080808080808081
71,97,0.05227272727272727,0.055165496489468405,0.12177154178171888,0.2861996062498578,0.15151515151515152
72,98,0.0715909090909091,0.09729187562688064,0.10239885520337447,0.2326645767185971,0.13121212121212122
73,99,0.0659090909090909,0.0732196589769308,0.0636534820466856,0.15236203242170612,0.10101010101010101
74,101,0.07954545454545454,0.11133400200601805,0.1056276362997652,0.26389334394516584,0.15151515151515152
75,102,0.06136363636363636,0.07622868605817452,0.09917007410698372,0.22820332425765874,0.10101010101010101
76,104,0.075,0.10330992978936811,0.12822910397450035,0.2861996062498578,0.15151515151515152
77,157,0.07840909090909091,0.0802407221664995,0.1476017905528448,0.22820332425765874,0.10101010101010101
78,194,0.11363636363636363,0.13039117352056168,0.11531397958893741,0.21928081933578195,0.1717171717171717
79,195,0.11931818181818182,0.12637913741223672,0.08948373081781151,0.18359079964827485,0.1414141414141414
80,196,0.10795454545454546,0.11033099297893681,0.1056276362997652,0.17020704226545968,0.13121212121212122
81,210,0.014772727272727272,0.10832497492477432,0.018450546697215242,0.03190821597636964,0.020202020202020204
82,211,0.0125,0.08124373119358075,0.053967138757513376,0.0497532258201232,0.030303030303030304
83,212,0.011363636363636364,0.062186559679037114,0.04105201437195041,0.03636946843730803,0.020202020202020204
84,213,0.006818181818181818,0.05315947843530592,0.05719591985390411,0.045291973359184806,0.020202020202020204
85,214,0.013636363636363636,0.02708124373119358,0.008764203408043023,0.02298571105449286,0.030303030303030304
86,215,0.006818181818181818,0.020060180541624874,0.008764203408043023,0.02744696351543125,0.030303030303030304
87,216,0.011363636363636364,0.01805416248746239,0.008764203408043023,0.03636946843730803,0.04040404040404041
88,217,0.0125,0.017051153460381142,0.02167932779360598,0.05421447828106159,0.04040404040404041
89,218,0.00909090909090909,0.009027081243731194,0.02490810888999672,0.05867573074199997,0.050505050505050504
90,219,0.0011363636363636363,0.0050150451354062184,0.028136889986387456,0.09882700289044548,0.04040404040404041
91,220,0.0011363636363636363,0.006018054162487462,0.034594452179168934,0.09882700289044548,0.030303030303030304
92,221,0.0011363636363636363,0.012036108324974924,0.060424700950294855,0.07652074058575353,0.020202020202020204
93,222,0.00909090909090909,0.011033099297893681,0.07011104423946707,0.08098199304669192,0.020202020202020204
94,223,0.011363636363636364,0.0160481444332999,0.08625494972142077,0.18359079964827485,0.04040404040404041
95,224,0.020454545454545454,0.044132397191574725,0.09917007410698372,0.29066085871079617,0.10101010101010101
96,225,0.015909090909090907,0.015045135406218655,0.044280795468341155,0.1300557701170142,0.050505050505050504
97,226,0.004545454545454545,0.00802407221664995,0.028136889986387456,0.06313698320293837,0.030303030303030304
98,227,0.011363636363636364,0.03009027081243731,0.044280795468341155,0.10328825535138386,0.030303030303030304
99,228,0.02159090909090909,0.04613841524573721,0.03782323327555968,0.09882700289044548,0.030303030303030304
100,229,0.020454545454545454,0.034102306920762285,0.034594452179168934,0.08098199304669192,0.04040404040404041
101,230,0.022727272727272728,0.03510531594784353,0.03782323327555968,0.07652074058575353,0.030303030303030304
102,231,0.028409090909090908,0.04312938816449348,0.034594452179168934,0.07652074058575353,0.030303030303030304
103,232,0.04318181818181818,0.06720160481444333,0.04105201437195041,0.0899044979685687,0.030303030303030304
104,233,0.04431818181818182,0.0732196589769308,0.09594129301059298,0.11667201273419903,0.04040404040404041
105,235,0.05568181818181818,0.10030090270812438,0.09594129301059298,0.18805205210921325,0.050505050505050504
106,237,0.08863636363636364,0.11634904714142427,0.11208519849254667,0.2951221111717346,0.10101010101010101
107,240,0.0875,0.10531594784353059,0.10885641739615592,0.22820332425765874,0.10101010101010101
108,241,0.07613636363636364,0.08726178535606821,0.08302616862503003,0.1612845373435829,0.09090909090909091
109,243,0.08636363636363636,0.10030090270812438,0.10885641739615592,0.2505095865623507,0.1111111111111111
110,244,0.08409090909090909,0.09628886659979939,0.10239885520337447,0.25497083902328904,0.12121212121212122
111,286,0.05113636363636364,0.04513540621865597,0.13468666616728184,0.1300557701170142,0.06060606060606061
112,287,0.007954545454545454,0.007021063189568706,0.14437300945645407,0.06313698320293837,0.030303030303030304
113,288,0.0011363636363636363,0.004012036108324975,0.11854276068532815,0.045291973359184806,0.020202020202020204
114,289,0.0125,0.004012036108324975,0.03782323327555968,0.018524458593554474,0.030303030303030304
115,290,0.006818181818181818,0.006018054162487462,0.02167932779360598,0.02298571105449286,0.030303030303030304
116,291,0.004545454545454545,0.004012036108324975,0.015221765600824503,0.02298571105449286,0.020202020202020204
117,292,0.005681818181818182,0.009027081243731194,0.04105201437195041,0.14343952749982936,0.030303030303030304
118,293,0.0011363636363636363,0.006018054162487462,0.060424700950294855,0.1612845373435829,0.030303030303030304
119,294,0.0011363636363636363,0.00802407221664995,0.053967138757513376,0.1255945176560758,0.04040404040404041
120,295,0.0011363636363636363,0.006018054162487462,0.05719591985390411,0.15682328488264452,0.050505050505050504
121,296,0.0011363636363636363,0.004012036108324975,0.0313656710827782,0.0899044979685687,0.030303030303030304
122,297,0.006818181818181818,0.004012036108324975,0.028136889986387456,0.0497532258201232,0.020202020202020204
123,298,0.0011363636363636363,0.004012036108324975,0.050738357661122634,0.045291973359184806,0.020202020202020204
124,299,0.0011363636363636363,0.004012036108324975,0.018450546697215242,0.03636946843730803,0.020202020202020204
125,300,0.0011363636363636363,0.004012036108324975,0.02167932779360598,0.03636946843730803,0.020202020202020204
126,301,0.0011363636363636363,0.004012036108324975,0.028136889986387456,0.040830720898246416,0.020202020202020204
127,302,0.013636363636363636,0.004012036108324975,0.02490810888999672,0.040830720898246416,0.020202020202020204
128,303,0.0011363636363636363,0.007021063189568706,0.018450546697215242,0.040830720898246416,0.020202020202020204
129,304,0.0011363636363636363,0.004012036108324975,0.02490810888999672,0.040830720898246416,0.020202020202020204
130,305,0.017045454545454544,0.020060180541624874,0.02490810888999672,0.07652074058575353,0.020202020202020204
131,306,0.017045454545454544,0.022066198595787363,0.034594452179168934,0.10328825535138386,0.030303030303030304
132,307,0.02727272727272727,0.037111334002006016,0.028136889986387456,0.14790077996076773,0.04040404040404041
133,308,0.045454545454545456,0.04613841524573721,0.050738357661122634,0.19251330457015162,0.06060606060606061
134,309,0.04090909090909091,0.04714142427281846,0.04750957656473189,0.22374207179672034,0.06060606060606061
135,310,0.042045454545454546,0.05616850551654965,0.060424700950294855,0.29066085871079617,0.0707070707070707
136,311,0.05454545454545454,0.062186559679037114,0.07979738752863928,0.3263508783983033,0.09090909090909091
137,312,0.05909090909090909,0.062186559679037114,0.07656860643224855,0.3174283734764265,0.10101010101010101
138,315,0.08863636363636364,0.08625877632898696,0.07333982533585781,0.29958336363267296,0.1414141414141414
139,316,0.08068181818181819,0.0732196589769308,0.06688226314307633,0.29958336363267296,0.1414141414141414
140,317,0.06363636363636363,0.0641925777331996,0.07979738752863928,0.2326645767185971,0.13121212121212122
141,318,0.06136363636363636,0.0641925777331996,0.08948373081781151,0.22374207179672034,0.12121212121212122
142,319,0.06136363636363636,0.06920762286860582,0.08625494972142077,0.2415870816404739,0.13121212121212122
143,320,0.08863636363636364,0.08625877632898696,0.1314578850708911,0.25943209148422747,0.15151515151515152
144,325,0.11136363636363636,0.11334002006018054,0.13791544726367258,0.21035831441390518,0.12121212121212122
145,410,0.026136363636363635,0.09729187562688064,0.060424700950294855,0.014063206132616085,0.020202020202020204
146,411,0.019318181818181818,0.06519558676028084,0.011992984504433762,0.03636946843730803,0.020202020202020204
147,412,0.020454545454545454,0.05616850551654965,0.011992984504433762,0.03636946843730803,0.020202020202020204
148,413,0.015909090909090907,0.10932798395185557,0.015221765600824503,0.040830720898246416,0.020202020202020204
149,414,0.0011363636363636363,0.01905717151454363,0.034594452179168934,0.045291973359184806,0.020202020202020204
150,415,0.006818181818181818,0.01905717151454363,0.008764203408043023,0.03190821597636964,0.020202020202020204
151,416,0.004545454545454545,0.004012036108324975,0.008764203408043023,0.03190821597636964,0.010101010101010102
152,417,0.0011363636363636363,0.004012036108324975,0.008764203408043023,0.02744696351543125,0.010101010101010102
153,418,0.0011363636363636363,0.004012036108324975,0.008764203408043023,0.02744696351543125,0.010101010101010102
154,419,0.004545454545454545,0.004012036108324975,0.008764203408043023,0.03636946843730803,0.010101010101010102
155,420,0.005681818181818182,0.004012036108324975,0.008764203408043023,0.02744696351543125,0.010101010101010102
156,421,0.0011363636363636363,0.004012036108324975,0.011992984504433762,0.03636946843730803,0.020202020202020204
157,422,0.013636363636363636,0.004012036108324975,0.015221765600824503,0.0497532258201232,0.020202020202020204
158,423,0.013636363636363636,0.004012036108324975,0.018450546697215242,0.040830720898246416,0.020202020202020204
159,424,0.013636363636363636,0.004012036108324975,0.018450546697215242,0.040830720898246416,0.010101010101010102
160,425,0.0011363636363636363,0.004012036108324975,0.011992984504433762,0.08098199304669192,0.020202020202020204
161,426,0.01818181818181818,0.01805416248746239,0.018450546697215242,0.1300557701170142,0.030303030303030304
162,429,0.04772727272727273,0.09729187562688064,0.044280795468341155,0.13897827503889096,0.050505050505050504
163,430,0.048863636363636366,0.0712136409227683,0.03782323327555968,0.13897827503889096,0.06060606060606061
164,431,0.048863636363636366,0.0712136409227683,0.03782323327555968,0.13897827503889096,0.0707070707070707
165,432,0.04431818181818182,0.05717151454363089,0.034594452179168934,0.15682328488264452,0.0707070707070707
166,433,0.038636363636363635,0.044132397191574725,0.0313656710827782,0.14343952749982936,0.06060606060606061
167,434,0.029545454545454545,0.05115346038114343,0.011992984504433762,0.1255945176560758,0.050505050505050504
168,435,0.010227272727272727,0.011033099297893681,0.008764203408043023,0.10774950781232225,0.050505050505050504
169,436,0.031818181818181815,0.004012036108324975,0.008764203408043023,0.10328825535138386,0.04040404040404041
170,437,0.038636363636363635,0.0020060180541624875,0.008764203408043023,0.10328825535138386,0.04040404040404041
171,438,0.031818181818181815,0.004012036108324975,0.008764203408043023,0.0854432455076303,0.04040404040404041
172,439,0.031818181818181815,0.004012036108324975,0.008764203408043023,0.0854432455076303,0.030303030303030304
173,440,0.011363636363636364,0.03610832497492478,0.02490810888999672,0.22374207179672034,0.06060606060606061
174,441,0.025,0.037111334002006016,0.03782323327555968,0.1612845373435829,0.06060606060606061
175,442,0.03636363636363636,0.04914744232698094,0.034594452179168934,0.09882700289044548,0.050505050505050504
176,443,0.045454545454545456,0.05215646940822467,0.028136889986387456,0.09436575042950708,0.06060606060606061
177,444,0.075,0.06720160481444333,0.018450546697215242,0.15682328488264452,0.0707070707070707
178,445,0.05795454545454545,0.058174523570712136,0.008764203408043023,0.17912954718733645,0.08080808080808081
179,446,0.08522727272727272,0.05015045135406219,0.008764203408043023,0.18805205210921325,0.08080808080808081
180,447,0.09090909090909091,0.04714142427281846,0.008764203408043023,0.19697455703109001,0.08080808080808081
181,448,0.06136363636363636,0.02708124373119358,0.011992984504433762,0.11221076027326064,0.050505050505050504
182,449,0.04659090909090909,0.015045135406218655,0.008764203408043023,0.09882700289044548,0.050505050505050504
183,450,0.023863636363636365,0.004012036108324975,0.008764203408043023,0.05421447828106159,0.04040404040404041
184,451,0.026136363636363635,0.0050150451354062184,0.008764203408043023,0.05867573074199997,0.04040404040404041
185,452,0.022727272727272728,0.004012036108324975,0.008764203408043023,0.06313698320293837,0.04040404040404041
186,453,0.028409090909090908,0.00802407221664995,0.008764203408043023,0.09882700289044548,0.050505050505050504
187,454,0.020454545454545454,0.004012036108324975,0.008764203408043023,0.05867573074199997,0.030303030303030304
188,455,0.02159090909090909,0.004012036108324975,0.008764203408043023,0.06313698320293837,0.030303030303030304
189,456,0.003409090909090909,0.00802407221664995,0.008764203408043023,0.07652074058575353,0.06060606060606061
190,457,0.03409090909090909,0.009027081243731194,0.008764203408043023,0.08098199304669192,0.0707070707070707
191,458,0.028409090909090908,0.012036108324974924,0.008764203408043023,0.0497532258201232,0.050505050505050504
192,459,0.004545454545454545,0.004012036108324975,0.008764203408043023,0.0051407012107393055,0.020202020202020204
193,460,0.005681818181818182,0.004012036108324975,0.008764203408043023,0.009601953671677696,0.020202020202020204
194,461,0.003409090909090909,0.004012036108324975,0.008764203408043023,0.014063206132616085,0.020202020202020204
195,462,0.00909090909090909,0.004012036108324975,0.008764203408043023,0.07205948812481514,0.04040404040404041
196,463,0.0011363636363636363,0.004012036108324975,0.008764203408043023,0.08098199304669192,0.050505050505050504
197,464,0.006818181818181818,0.0320962888665998,0.008764203408043023,0.08098199304669192,0.050505050505050504
198,465,0.014772727272727272,0.017051153460381142,0.018450546697215242,0.07652074058575353,0.06060606060606061
199,466,0.048863636363636366,0.004012036108324975,0.060424700950294855,0.21928081933578195,0.09090909090909091
200,467,0.025,0.04012036108324975,0.050738357661122634,0.17912954718733645,0.06060606060606061
201,468,0.03636363636363636,0.00802407221664995,0.04750957656473189,0.1300557701170142,0.050505050505050504
202,469,0.022727272727272728,0.004012036108324975,0.050738357661122634,0.10328825535138386,0.04040404040404041
203,470,0.028409090909090908,0.004012036108324975,0.044280795468341155,0.0854432455076303,0.04040404040404041
204,471,0.03636363636363636,0.034102306920762285,0.034594452179168934,0.0899044979685687,0.04040404040404041
205,472,0.020454545454545454,0.01905717151454363,0.0313656710827782,0.08098199304669192,0.04040404040404041
206,473,0.05113636363636364,0.04714142427281846,0.0313656710827782,0.0854432455076303,0.050505050505050504
207,474,0.042045454545454546,0.055165496489468405,0.034594452179168934,0.1255945176560758,0.06060606060606061
208,475,0.06704545454545455,0.0641925777331996,0.02167932779360598,0.17912954718733645,0.0707070707070707
209,476,0.08977272727272727,0.0802407221664995,0.02167932779360598,0.21035831441390518,0.08080808080808081
210,477,0.07613636363636364,0.08324974924774323,0.015221765600824503,0.22820332425765874,0.09090909090909091
211,478,0.08181818181818182,0.08926780341023069,0.011992984504433762,0.25943209148422747,0.1111111111111111
212,479,0.09090909090909091,0.09528585757271815,0.011992984504433762,0.2951221111717346,0.12121212121212122
213,480,0.09886363636363636,0.09729187562688064,0.015221765600824503,0.29066085871079617,0.1111111111111111
214,481,0.1,0.10330992978936811,0.018450546697215242,0.2505095865623507,0.10101010101010101
215,482,0.10454545454545454,0.10330992978936811,0.02167932779360598,0.26389334394516584,0.1111111111111111
216,483,0.10340909090909091,0.10631895687061184,0.02490810888999672,0.26389334394516584,0.1111111111111111
217,484,0.10568181818181818,0.10230692076228685,0.0313656710827782,0.21928081933578195,0.10101010101010101
218,485,0.11931818181818182,0.10230692076228685,0.028136889986387456,0.21928081933578195,0.09090909090909091
219,486,0.09318181818181819,0.08224674022066199,0.02167932779360598,0.22374207179672034,0.08080808080808081
220,487,0.08863636363636364,0.08625877632898696,0.0313656710827782,0.2326645767185971,0.09090909090909091
221,488,0.09659090909090909,0.10230692076228685,0.053967138757513376,0.22374207179672034,0.12121212121212122
222,489,0.10227272727272728,0.10732196589769308,0.09271251191420225,0.21035831441390518,0.12121212121212122
223,490,0.13977272727272727,0.12637913741223672,0.08625494972142077,0.2371258291795355,0.13121212121212122
224,493,0.14886363636363636,0.160481444332999,0.08625494972142077,0.2415870816404739,0.13121212121212122
225,494,0.15454545454545454,0.14343029087261785,0.08302616862503003,0.17912954718733645,0.1111111111111111
226,495,0.15454545454545454,0.1444332998996991,0.08625494972142077,0.17912954718733645,0.1111111111111111
227,497,0.11363636363636363,0.1675025075225677,0.07979738752863928,0.2326645767185971,0.12121212121212122
228,505,0.08977272727272727,0.14543630892678033,0.07011104423946707,0.21928081933578195,0.12121212121212122
229,506,0.005681818181818182,0.14343029087261785,0.0636534820466856,0.09882700289044548,0.06060606060606061
230,507,0.0011363636363636363,0.004012036108324975,0.008764203408043023,0.05421447828106159,0.050505050505050504
231,509,0.0011363636363636363,0.004012036108324975,0.008764203408043023,0.040830720898246416,0.04040404040404041
232,510,0.007954545454545454,0.00802407221664995,0.008764203408043023,0.05421447828106159,0.050505050505050504
233,511,0.006818181818181818,0.022066198595787363,0.008764203408043023,0.1345170225779526,0.06060606060606061
234,512,0.0125,0.03811434302908726,0.0313656710827782,0.18805205210921325,0.08080808080808081
235,513,0.11022727272727273,0.11534603811434303,0.05719591985390411,0.2415870816404739,0.06060606060606061
236,514,0.10454545454545454,0.11033099297893681,0.053967138757513376,0.2371258291795355,0.04040404040404041
237,515,0.09772727272727273,0.10531594784353059,0.050738357661122634,0.22820332425765874,0.04040404040404041
238,516,0.02159090909090909,0.031093279839518557,0.018450546697215242,0.10328825535138386,0.04040404040404041
239,517,0.03409090909090909,0.07823470411233702,0.04105201437195041,0.14790077996076773,0.0707070707070707
240,518,0.060227272727272727,0.1123370110330993,0.05719591985390411,0.17020704226545968,0.08080808080808081
241,519,0.11136363636363636,0.1765295887662989,0.07011104423946707,0.18805205210921325,0.12121212121212122
242,520,0.11818181818181818,0.17251755265797392,0.060424700950294855,0.1612845373435829,0.10101010101010101
243,521,0.09772727272727273,0.15747241725175526,0.060424700950294855,0.1612845373435829,0.10101010101010101
244,522,0.09659090909090909,0.1624874623871615,0.0636534820466856,0.18805205210921325,0.10101010101010101
245,523,0.1,0.16349047141424272,0.07011104423946707,0.22374207179672034,0.1111111111111111
246,524,0.09772727272727273,0.15747241725175526,0.0636534820466856,0.2371258291795355,0.1111111111111111
247,525,0.10113636363636364,0.15747241725175526,0.050738357661122634,0.25943209148422747,0.1111111111111111
248,526,0.09090909090909091,0.1424272818455366,0.04105201437195041,0.2683545964061042,0.1111111111111111
249,527,0.06363636363636363,0.09428284854563691,0.0313656710827782,0.24604833410141227,0.10101010101010101
250,528,0.0659090909090909,0.08224674022066199,0.028136889986387456,0.27281584886704263,0.10101010101010101
251,529,0.06477272727272727,0.09127382146439318,0.02490810888999672,0.3218896259373649,0.12121212121212122
252,530,0.05909090909090909,0.08124373119358075,0.028136889986387456,0.3174283734764265,0.15151515151515152
253,531,0.04772727272727273,0.06619859578736209,0.02490810888999672,0.2683545964061042,0.13121212121212122
254,532,0.048863636363636366,0.06118355065195587,0.028136889986387456,0.2505095865623507,0.10101010101010101
255,533,0.048863636363636366,0.06118355065195587,0.0313656710827782,0.25497083902328904,0.09090909090909091
256,534,0.05568181818181818,0.0641925777331996,0.02490810888999672,0.21928081933578195,0.09090909090909091
257,535,0.056818181818181816,0.06920762286860582,0.0313656710827782,0.22374207179672034,0.10101010101010101
258,536,0.06136363636363636,0.07622868605817452,0.04750957656473189,0.22374207179672034,0.12121212121212122
259,537,0.0715909090909091,0.08826479438314945,0.08302616862503003,0.22820332425765874,0.15151515151515152
260,538,0.07613636363636364,0.09227683049147442,0.11854276068532815,0.22820332425765874,0.16161616161616163
261,539,0.075,0.08124373119358075,0.1314578850708911,0.21928081933578195,0.15151515151515152
262,540,0.07386363636363637,0.08625877632898696,0.1476017905528448,0.19697455703109001,0.1414141414141414
263,541,0.09318181818181819,0.10030090270812438,0.12500032287810964,0.21035831441390518,0.1414141414141414
264,542,0.10795454545454546,0.12236710130391174,0.1314578850708911,0.2326645767185971,0.1414141414141414
265,543,0.1,0.12036108324974924,0.12822910397450035,0.21928081933578195,0.13121212121212122
266,544,0.09659090909090909,0.1624874623871615,0.09271251191420225,0.21481956687484358,0.1111111111111111
267,545,0.019318181818181818,0.12637913741223672,0.008764203408043023,0.06759823566387675,0.050505050505050504
268,546,0.011363636363636364,0.08124373119358075,0.008764203408043023,0.045291973359184806,0.04040404040404041
269,547,0.006818181818181818,0.05115346038114343,0.008764203408043023,0.040830720898246416,0.04040404040404041
270,548,0.005681818181818182,0.029087261785356068,0.008764203408043023,0.03190821597636964,0.04040404040404041
271,549,0.007954545454545454,0.022066198595787363,0.008764203408043023,0.03190821597636964,0.030303030303030304
272,550,0.007954545454545454,0.01805416248746239,0.008764203408043023,0.02744696351543125,0.030303030303030304
273,551,0.003409090909090909,0.012036108324974924,0.008764203408043023,0.018524458593554474,0.030303030303030304
274,552,0.003409090909090909,0.012036108324974924,0.008764203408043023,0.009601953671677696,0.030303030303030304
275,553,0.004545454545454545,0.012036108324974924,0.008764203408043023,0.018524458593554474,0.030303030303030304
276,554,0.004545454545454545,0.0160481444332999,0.008764203408043023,0.07652074058575353,0.04040404040404041
277,555,0.0125,0.01905717151454363,0.008764203408043023,0.11221076027326064,0.050505050505050504
278,556,0.003409090909090909,0.020060180541624874,0.008764203408043023,0.07652074058575353,0.04040404040404041
279,557,0.004545454545454545,0.02106318956870612,0.008764203408043023,0.08098199304669192,0.030303030303030304
280,558,0.005681818181818182,0.013039117352056168,0.008764203408043023,0.05867573074199997,0.04040404040404041
281,559,0.00909090909090909,0.022066198595787363,0.008764203408043023,0.09882700289044548,0.04040404040404041
282,560,0.006818181818181818,0.020060180541624874,0.015221765600824503,0.0854432455076303,0.04040404040404041
283,561,0.00909090909090909,0.017051153460381142,0.011992984504433762,0.06313698320293837,0.04040404040404041
284,562,0.005681818181818182,0.022066198595787363,0.008764203408043023,0.05421447828106159,0.030303030303030304
